,Trap,Date,Species,TotalMosquitos,Address,Block,Street,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dist_to_spray,dist_to_ord,dist_to_mdw,station_name,Station,Tmax,Tmin,Tavg,WetBulb,PrecipTotal,ResultSpeed,AvgSpeed
8806,T223,2009-07-31,CULEX RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0,,6.74799666908,13.2500590926,ORD,1,81,58,70,61,0.0,6.2,7.3
8807,T223,2009-08-13,CULEX PIPIENS/RESTUANS,8,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,8,0,,6.74799666908,13.2500590926,ORD,1,86,60,73,63,0.0,1.5,3.8
8808,T223,2009-08-13,CULEX RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0,,6.74799666908,13.2500590926,ORD,1,86,60,73,63,0.0,1.5,3.8
8809,T223,2009-08-25,CULEX PIPIENS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,83,59,71,65,0.0,9.1,9.2
8810,T223,2009-08-25,CULEX PIPIENS/RESTUANS,20,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,20,0,,6.74799666908,13.2500590926,ORD,1,83,59,71,65,0.0,9.1,9.2
8811,T223,2009-08-25,CULEX RESTUANS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,83,59,71,65,0.0,9.1,9.2
8812,T223,2009-09-14,CULEX PIPIENS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,84,58,71,61,0.0,0.1,2.1
8813,T223,2009-09-14,CULEX PIPIENS/RESTUANS,22,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,22,0,,6.74799666908,13.2500590926,ORD,1,84,58,71,61,0.0,0.1,2.1
8814,T223,2009-09-14,CULEX RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0,,6.74799666908,13.2500590926,ORD,1,84,58,71,61,0.0,0.1,2.1
8815,T223,2009-09-17,CULEX PIPIENS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,72,50,61,56,0.0,3.4,4.2
8816,T223,2009-09-17,CULEX PIPIENS/RESTUANS,18,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,18,0,,6.74799666908,13.2500590926,ORD,1,72,50,61,56,0.0,3.4,4.2
8817,T223,2009-09-17,CULEX RESTUANS,14,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,14,0,,6.74799666908,13.2500590926,ORD,1,72,50,61,56,0.0,3.4,4.2
8818,T223,2009-09-25,CULEX PIPIENS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,70,60,65,60,0.16,5.4,7.3
8819,T223,2009-09-25,CULEX PIPIENS/RESTUANS,39,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,39,0,,6.74799666908,13.2500590926,ORD,1,70,60,65,60,0.16,5.4,7.3
8820,T223,2009-09-25,CULEX RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0,,6.74799666908,13.2500590926,ORD,1,70,60,65,60,0.16,5.4,7.3
8821,T223,2009-10-01,CULEX PIPIENS/RESTUANS,6,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,6,0,,6.74799666908,13.2500590926,ORD,1,59,41,50,49,0.89,9.1,9.5
8822,T223,2011-06-10,CULEX PIPIENS/RESTUANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,69,51,60,57,0.52,6.4,8.0
8823,T223,2011-06-17,CULEX RESTUANS,33,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,33,0,,6.74799666908,13.2500590926,ORD,1,82,60,71,64,0.0,5.8,6.6
8824,T223,2011-07-11,CULEX PIPIENS/RESTUANS,22,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,22,0,,6.74799666908,13.2500590926,ORD,1,88,71,80,74,0.39,5.5,8.5
8825,T223,2011-07-11,CULEX RESTUANS,41,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,41,0,,6.74799666908,13.2500590926,ORD,1,88,71,80,74,0.39,5.5,8.5
8826,T223,2011-07-15,CULEX PIPIENS/RESTUANS,118,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,18,0,,6.74799666908,13.2500590926,ORD,1,87,70,79,66,0.0,5.4,6.7
8829,T223,2011-07-15,CULEX RESTUANS,8,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,8,0,,6.74799666908,13.2500590926,ORD,1,87,70,79,66,0.0,5.4,6.7
8830,T223,2011-07-15,CULEX TERRITANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,87,70,79,66,0.0,5.4,6.7
8831,T223,2011-07-25,CULEX PIPIENS/RESTUANS,262,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,50,0,,6.74799666908,13.2500590926,ORD,1,88,73,81,71,0.0,3.4,6.5
8837,T223,2011-07-25,CULEX RESTUANS,8,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,8,0,,6.74799666908,13.2500590926,ORD,1,88,73,81,71,0.0,3.4,6.5
8838,T223,2011-07-29,CULEX PIPIENS/RESTUANS,90,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,40,0,,6.74799666908,13.2500590926,ORD,1,86,71,79,71,0.7,4.3,5.9
8840,T223,2011-07-29,CULEX RESTUANS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,86,71,79,71,0.7,4.3,5.9
8841,T223,2011-08-05,CULEX PIPIENS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,83,69,76,71,0.0,4.0,5.5
8842,T223,2011-08-05,CULEX PIPIENS/RESTUANS,118,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,43,0,,6.74799666908,13.2500590926,ORD,1,83,69,76,71,0.0,4.0,5.5
8845,T223,2011-08-12,CULEX PIPIENS/RESTUANS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,81,60,71,64,0.0,8.3,8.5
8846,T223,2011-08-12,CULEX RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,1,,6.74799666908,13.2500590926,ORD,1,81,60,71,64,0.0,8.3,8.5
8847,T223,2011-08-26,CULEX PIPIENS/RESTUANS,5,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,5,1,,6.74799666908,13.2500590926,ORD,1,83,59,71,63,0.0,1.9,3.3
8848,T223,2011-09-01,CULEX PIPIENS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,93,71,82,75,0.0,5.2,5.9
8849,T223,2011-09-01,CULEX PIPIENS/RESTUANS,11,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,11,1,,6.74799666908,13.2500590926,ORD,1,93,71,82,75,0.0,5.2,5.9
8850,T223,2011-09-01,CULEX RESTUANS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,93,71,82,75,0.0,5.2,5.9
8851,T223,2011-09-12,CULEX PIPIENS/RESTUANS,8,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,8,0,,6.74799666908,13.2500590926,ORD,1,86,64,75,65,0.0,10.5,10.9
8852,T223,2011-09-12,CULEX RESTUANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,86,64,75,65,0.0,10.5,10.9
8853,T223,2011-09-16,CULEX PIPIENS/RESTUANS,9,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,9,0,,6.74799666908,13.2500590926,ORD,1,58,46,52,47,0.0,1.4,3.3
8854,T223,2011-09-16,CULEX RESTUANS,7,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,7,0,,6.74799666908,13.2500590926,ORD,1,58,46,52,47,0.0,1.4,3.3
8855,T223,2011-09-23,CULEX PIPIENS/RESTUANS,24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,24,1,,6.74799666908,13.2500590926,ORD,1,62,48,55,49,0.0,5.9,7.0
8856,T223,2011-09-23,CULEX RESTUANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,62,48,55,49,0.0,5.9,7.0
8857,T223,2011-09-30,CULEX PIPIENS/RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0,,6.74799666908,13.2500590926,ORD,1,57,45,51,47,0.09,14.6,15.0
8858,T223,2011-09-30,CULEX RESTUANS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,57,45,51,47,0.09,14.6,15.0
8859,T223,2013-06-07,CULEX RESTUANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,68,52,60,52,0.0,9.5,9.9
8860,T223,2013-06-14,CULEX PIPIENS/RESTUANS,16,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,16,0,,6.74799666908,13.2500590926,ORD,1,78,56,67,57,0.0,6.6,7.9
8861,T223,2013-06-14,CULEX RESTUANS,13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,13,0,,6.74799666908,13.2500590926,ORD,1,78,56,67,57,0.0,6.6,7.9
8862,T223,2013-06-21,CULEX PIPIENS/RESTUANS,3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0,,6.74799666908,13.2500590926,ORD,1,82,68,75,68,0.79,7.4,9.5
8863,T223,2013-06-21,CULEX RESTUANS,6,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,6,0,,6.74799666908,13.2500590926,ORD,1,82,68,75,68,0.79,7.4,9.5
8864,T223,2013-06-27,CULEX PIPIENS/RESTUANS,5,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,5,0,,6.74799666908,13.2500590926,ORD,1,90,64,77,70,0.92,7.2,7.2
8865,T223,2013-06-27,CULEX RESTUANS,6,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,6,0,,6.74799666908,13.2500590926,ORD,1,90,64,77,70,0.92,7.2,7.2
8866,T223,2013-07-08,CULEX RESTUANS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,86,70,78,74,0.5,7.8,8.4
8867,T223,2013-07-12,CULEX RESTUANS,4,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,4,0,,6.74799666908,13.2500590926,ORD,1,83,58,71,61,0.0,4.0,4.8
8868,T223,2013-07-19,CULEX PIPIENS/RESTUANS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,96,71,84,75,0.58,13.3,14.0
8869,T223,2013-07-19,CULEX RESTUANS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,96,71,84,75,0.58,13.3,14.0
8870,T223,2013-07-25,CULEX PIPIENS/RESTUANS,13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,13,0,3.46515861366,6.74799666908,13.2500590926,ORD,1,81,57,69,61,0.0,4.1,5.1
8871,T223,2013-08-01,CULEX PIPIENS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,81,61,71,62,0.0,7.6,7.8
8872,T223,2013-08-01,CULEX RESTUANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,,6.74799666908,13.2500590926,ORD,1,81,61,71,62,0.0,7.6,7.8
8873,T223,2013-08-08,CULEX PIPIENS/RESTUANS,41,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,41,1,5.25088696173,6.74799666908,13.2500590926,ORD,1,78,65,72,62,0.0,8.6,9.3
8874,T223,2013-08-15,CULEX PIPIENS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,1.0787064759,6.74799666908,13.2500590926,ORD,1,75,55,65,58,0.0,4.2,4.9
8875,T223,2013-08-15,CULEX PIPIENS/RESTUANS,13,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,13,1,1.0787064759,6.74799666908,13.2500590926,ORD,1,75,55,65,58,0.0,4.2,4.9
8876,T223,2013-08-15,CULEX RESTUANS,2,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,1.0787064759,6.74799666908,13.2500590926,ORD,1,75,55,65,58,0.0,4.2,4.9
8877,T223,2013-08-22,CULEX PIPIENS,21,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,21,0,6.83165483084,6.74799666908,13.2500590926,ORD,1,78,68,73,69,0.23,1.5,7.0
8878,T223,2013-08-29,CULEX PIPIENS/RESTUANS,50,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,14,0,5.50062003245,6.74799666908,13.2500590926,ORD,1,89,66,78,69,0.0,3.9,4.7
8880,T223,2013-09-06,CULEX PIPIENS/RESTUANS,33,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,33,1,,6.74799666908,13.2500590926,ORD,1,86,57,72,64,0.0,4.7,6.0
8881,T223,2013-09-12,CULEX PIPIENS/RESTUANS,5,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,5,1,,6.74799666908,13.2500590926,ORD,1,82,62,72,64,0.0,7.0,9.4
8882,T223,2013-09-19,CULEX PIPIENS,7,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,7,0,,6.74799666908,13.2500590926,ORD,1,84,69,77,70,0.84,8.3,10.6
8883,T223,2013-09-19,CULEX PIPIENS/RESTUANS,5,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,5,0,,6.74799666908,13.2500590926,ORD,1,84,69,77,70,0.84,8.3,10.6
8884,T223,2013-09-26,CULEX PIPIENS,1,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,,6.74799666908,13.2500590926,ORD,1,75,50,63,58,0.0,3.8,4.2
8885,T223,2013-09-26,CULEX PIPIENS/RESTUANS,11,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,11,0,,6.74799666908,13.2500590926,ORD,1,75,50,63,58,0.0,3.8,4.2
8886,T224,2009-07-24,CULEX RESTUANS,2,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0,,13.8682473535,11.8777402569,MDW,2,83,62,73,65,0.19,8.7,9.6
8887,T224,2009-07-31,CULEX RESTUANS,2,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0,,13.8682473535,11.8777402569,MDW,2,82,62,72,62,0.0,5.9,6.7
8888,T224,2009-08-25,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,82,61,72,65,0.0,8.3,8.6
8889,T224,2009-08-27,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,67,62,65,63,1.19,10.7,11.0
8890,T224,2009-09-14,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,84,59,72,62,0.0,1.1,2.7
8891,T224,2009-09-17,CULEX PIPIENS/RESTUANS,2,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0,,13.8682473535,11.8777402569,MDW,2,71,54,63,57,0.0,4.5,5.4
8892,T224,2009-09-17,CULEX RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,71,54,63,57,0.0,4.5,5.4
8893,T224,2009-09-25,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,70,60,65,60,0.02,5.4,6.3
8894,T224,2011-06-17,CULEX PIPIENS/RESTUANS,2,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0,,13.8682473535,11.8777402569,MDW,2,82,64,73,65,0.0,5.3,6.2
8895,T224,2011-06-17,CULEX RESTUANS,5,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,5,0,,13.8682473535,11.8777402569,MDW,2,82,64,73,65,0.0,5.3,6.2
8896,T224,2011-06-24,CULEX RESTUANS,6,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,6,0,,13.8682473535,11.8777402569,MDW,2,68,60,64,59,0.0,8.5,8.7
8897,T224,2011-06-30,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,89,66,78,67,0.03,9.2,10.6
8898,T224,2011-06-30,CULEX RESTUANS,5,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,5,0,,13.8682473535,11.8777402569,MDW,2,89,66,78,67,0.03,9.2,10.6
8899,T224,2011-07-11,CULEX PIPIENS/RESTUANS,9,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,9,0,,13.8682473535,11.8777402569,MDW,2,90,70,80,74,0.13,5.3,8.0
8900,T224,2011-07-11,CULEX RESTUANS,3,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,3,0,,13.8682473535,11.8777402569,MDW,2,90,70,80,74,0.13,5.3,8.0
8901,T224,2011-07-15,CULEX PIPIENS/RESTUANS,3,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,3,0,,13.8682473535,11.8777402569,MDW,2,86,71,79,67,0.0,6.2,6.8
8902,T224,2011-07-15,CULEX RESTUANS,2,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0,,13.8682473535,11.8777402569,MDW,2,86,71,79,67,0.0,6.2,6.8
8903,T224,2011-07-25,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,90,73,82,71,0.01,2.1,6.1
8904,T224,2011-07-25,CULEX RESTUANS,3,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,3,0,,13.8682473535,11.8777402569,MDW,2,90,73,82,71,0.01,2.1,6.1
8905,T224,2011-07-29,CULEX PIPIENS/RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,86,74,80,72,0.36,3.5,5.6
8906,T224,2011-07-29,CULEX RESTUANS,1,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0,,13.8682473535,11.8777402569,MDW,2,86,74,80,72,0.36,3.5,5.6
